event_id,claim_id,county_code,county_name,city,postal_code,temperature_c,precip_mm,wind_mps,hail_size_cm
EV-0000937,CL-0000937,NT,Neamt,Piatra Neamt,504686,25.1,5.6,2.8,0.01
EV-0000938,CL-0000938,BZB,Bucuresti,Sector 4,478530,1.0,12.4,4.8,0.0
EV-0000939,CL-0000939,HD,Hunedoara,Deva,904245,3.0,0.4,5.0,0.0
EV-0000940,CL-0000940,BZB,Bucuresti,Sector 3,792156,29.9,10.8,4.6,0.0
EV-0000941,CL-0000941,SV,Suceava,Radauti,355492,-11.5,5.6,5.0,0.46
EV-0000942,CL-0000942,CT,Constanta,Medgidia,906853,4.8,4.4,6.7,0.0
EV-0000943,CL-0000943,CV,Covasna,Sfantu Gheorghe,478116,33.8,3.1,3.1,1.57
EV-0000944,CL-0000944,TM,Timis,Sannicolau Mare,544042,12.4,12.8,3.1,0.03
EV-0000945,CL-0000945,TM,Timis,Lugoj,769448,12.7,15.9,6.8,0.57
EV-0000946,CL-0000946,GJ,Gorj,Motru,327729,-2.9,0.3,4.3,0.13
EV-0000947,CL-0000947,CL,Calarasi,Oltenita,718042,8.5,12.5,7.3,1.33
EV-0000948,CL-0000948,SM,Satu Mare,Carei,239587,18.5,9.5,1.0,0.18
EV-0000949,CL-0000949,HR,Harghita,Miercurea Ciuc,320485,2.3,5.7,4.3,0.01
EV-0000950,CL-0000950,BZB,Bucuresti,Sector 4,170387,28.9,6.1,0.6,0.0
EV-0000951,CL-0000951,BZB,Bucuresti,Sector 3,939998,18.6,3.6,5.2,0.0
EV-0000952,CL-0000952,BZB,Bucuresti,Sector 3,939998,13.0,11.2,3.4,0.31
EV-0000953,CL-0000953,TM,Timis,Timisoara,354291,10.8,4.6,4.4,0.0
EV-0000954,CL-0000954,TM,Timis,Timisoara,354291,20.8,5.8,5.0,0.58
EV-0000955,CL-0000955,DJ,Dolj,Craiova,154941,18.0,1.5,4.8,0.05
EV-0000956,CL-0000956,TM,Timis,Lugoj,682739,0.4,3.0,6.1,0.15
EV-0000957,CL-0000957,BV,Brasov,Brasov,197928,-1.2,11.2,6.1,0.0
EV-0000958,CL-0000958,GL,Galati,Tecuci,644867,9.1,11.7,5.5,0.0
EV-0000959,CL-0000959,SB,Sibiu,Medias,186889,8.1,4.0,0.0,0.0
EV-0000960,CL-0000960,CL,Calarasi,Calarasi,610817,15.9,16.0,1.3,1.16
EV-0000961,CL-0000961,SV,Suceava,Radauti,506275,8.2,19.9,2.2,0.11
EV-0000962,CL-0000962,SB,Sibiu,Sibiu,769227,9.0,1.9,1.4,0.11
EV-0000963,CL-0000963,IF,Ilfov,Chitila,751084,13.9,8.4,5.7,0.0
EV-0000964,CL-0000964,IF,Ilfov,Chitila,751084,22.5,13.8,2.0,2.22
EV-0000965,CL-0000965,HD,Hunedoara,Petrosani,321466,-5.1,4.1,3.6,0.2
EV-0000966,CL-0000966,VL,Valcea,Dragasani,317529,17.2,6.1,4.6,0.27
EV-0000967,CL-0000967,BV,Brasov,Sacele,192356,6.9,12.0,4.3,0.15
EV-0000968,CL-0000968,SV,Suceava,Radauti,855832,20.7,5.3,5.6,0.0
EV-0000969,CL-0000969,HD,Hunedoara,Hunedoara,427424,13.3,8.2,0.1,0.43
EV-0000970,CL-0000970,VL,Valcea,Dragasani,520174,6.3,2.9,2.2,0.0
EV-0000971,CL-0000971,VL,Valcea,Dragasani,520174,9.5,5.9,1.0,1.32
EV-0000972,CL-0000972,PH,Prahova,Sinaia,329698,19.1,5.6,2.8,0.67
EV-0000973,CL-0000973,AR,Arad,Ineu,643778,16.7,7.9,4.1,0.55
EV-0000974,CL-0000974,HD,Hunedoara,Petrosani,547804,18.8,3.8,5.1,0.12
EV-0000975,CL-0000975,HD,Hunedoara,Petrosani,547804,24.6,10.0,3.4,0.06
EV-0000976,CL-0000976,CJ,Cluj,Turda,616036,3.2,5.4,2.6,0.0
EV-0000977,CL-0000977,BT,Botosani,Botosani,935100,21.7,6.4,4.5,0.0
EV-0000978,CL-0000978,DB,Dambovita,Targoviste,245355,6.3,6.1,4.1,0.0
EV-0000979,CL-0000979,DB,Dambovita,Targoviste,245355,-3.8,7.8,2.8,0.0
EV-0000980,CL-0000980,DB,Dambovita,Gaesti,575857,25.9,5.7,5.9,0.21
EV-0000981,CL-0000981,BZB,Bucuresti,Sector 6,298201,-3.1,5.3,2.0,0.0
EV-0000982,CL-0000982,TR,Teleorman,Alexandria,796582,12.7,0.8,4.1,0.0
EV-0000983,CL-0000983,GJ,Gorj,Targu Jiu,988404,31.3,10.7,4.5,0.0
EV-0000984,CL-0000984,GJ,Gorj,Targu Jiu,988404,-4.7,6.9,1.7,0.01
EV-0000985,CL-0000985,CJ,Cluj,Cluj-Napoca,601630,7.5,2.5,6.0,1.4
EV-0000986,CL-0000986,IS,Iasi,Iasi,518815,6.3,18.4,1.9,0.0
EV-0000987,CL-0000987,IS,Iasi,Iasi,518815,21.6,2.3,2.5,0.0
EV-0000988,CL-0000988,IS,Iasi,Iasi,518815,2.9,1.1,0.0,0.19
EV-0000989,CL-0000989,BZB,Bucuresti,Sector 6,930098,6.6,1.8,3.0,0.0
EV-0000990,CL-0000990,BZB,Bucuresti,Sector 6,370925,-9.9,1.9,2.0,0.05
EV-0000991,CL-0000991,BZB,Bucuresti,Sector 6,370925,26.6,11.0,1.6,0.0
EV-0000992,CL-0000992,SM,Satu Mare,Satu Mare,541973,12.0,6.1,2.1,0.0
EV-0000993,CL-0000993,PH,Prahova,Campina,144248,6.4,6.0,3.0,0.0
EV-0000994,CL-0000994,CJ,Cluj,Dej,175151,-1.0,8.7,1.8,0.0
EV-0000995,CL-0000995,DJ,Dolj,Craiova,906922,21.7,1.8,1.5,0.04
EV-0000996,CL-0000996,TM,Timis,Sannicolau Mare,575343,-12.5,3.9,5.2,0.0
EV-0000997,CL-0000997,TM,Timis,Sannicolau Mare,575343,24.9,8.1,3.6,0.16
EV-0000998,CL-0000998,TM,Timis,Sannicolau Mare,575343,9.8,4.2,7.6,0.0
EV-0000999,CL-0000999,BR,Braila,Braila,870086,18.1,3.2,2.2,0.32
EV-0001000,CL-0001000,BR,Braila,Braila,870086,19.0,1.6,4.4,0.0
EV-0001001,CL-0001001,BZ,Buzau,Ramnicul Sarat,209344,5.4,4.4,2.7,0.3
EV-0001002,CL-0001002,BZB,Bucuresti,Sector 1,383544,9.2,6.6,7.0,0.0
EV-0001003,CL-0001003,GJ,Gorj,Motru,398603,-4.4,6.5,2.8,0.06
EV-0001004,CL-0001004,GJ,Gorj,Motru,398603,11.4,5.7,0.0,0.0
EV-0001005,CL-0001005,TL,Tulcea,Tulcea,465223,7.2,4.6,3.4,0.0
EV-0001006,CL-0001006,BV,Brasov,Brasov,763918,9.9,11.3,3.3,0.23
EV-0001007,CL-0001007,VS,Vaslui,Vaslui,223058,26.5,15.5,4.1,0.0
EV-0001008,CL-0001008,IS,Iasi,Pascani,548390,19.5,10.8,3.9,0.0
EV-0001009,CL-0001009,TM,Timis,Lugoj,168413,14.8,14.8,6.7,0.23
EV-0001010,CL-0001010,CJ,Cluj,Dej,582409,7.8,11.5,1.4,0.0
EV-0001011,CL-0001011,CJ,Cluj,Cluj-Napoca,123224,11.8,4.0,0.0,0.0
EV-0001012,CL-0001012,CJ,Cluj,Cluj-Napoca,123224,-11.4,0.4,3.5,0.27
EV-0001013,CL-0001013,AG,Arges,Pitesti,121729,-9.5,19.3,4.1,0.0
EV-0001014,CL-0001014,DB,Dambovita,Targoviste,459538,9.3,3.7,2.4,0.0
EV-0001015,CL-0001015,MS,Mures,Targu Mures,227049,14.8,8.8,3.8,0.0
EV-0001016,CL-0001016,AG,Arges,Campulung,820870,19.1,11.4,3.8,1.33
EV-0001017,CL-0001017,BZB,Bucuresti,Sector 3,642156,18.3,14.8,3.1,0.57
EV-0001018,CL-0001018,BH,Bihor,Alesd,789645,-15.0,12.1,6.7,0.0
EV-0001019,CL-0001019,TM,Timis,Lugoj,480162,7.7,5.6,3.7,0.0
EV-0001020,CL-0001020,BZB,Bucuresti,Sector 4,741512,19.4,6.1,2.7,0.0
EV-0001021,CL-0001021,BZB,Bucuresti,Sector 4,986202,3.6,1.7,3.9,0.16
EV-0001022,CL-0001022,BZB,Bucuresti,Sector 4,108284,-12.3,6.6,3.4,0.0
EV-0001023,CL-0001023,BZB,Bucuresti,Sector 3,408384,8.1,23.0,1.6,0.4
EV-0001024,CL-0001024,BZB,Bucuresti,Sector 1,164695,24.3,1.8,5.1,0.24
EV-0001025,CL-0001025,BH,Bihor,Oradea,807686,12.5,7.6,3.2,0.0
EV-0001026,CL-0001026,SM,Satu Mare,Carei,638284,19.3,7.3,2.6,0.17
EV-0001027,CL-0001027,NT,Neamt,Piatra Neamt,157548,2.9,9.1,3.5,0.3
EV-0001028,CL-0001028,CJ,Cluj,Cluj-Napoca,335543,-3.0,5.6,5.6,0.27
EV-0001029,CL-0001029,BZ,Buzau,Buzau,174323,19.9,11.6,0.6,0.39
EV-0001030,CL-0001030,CJ,Cluj,Turda,385943,7.3,0.8,3.8,0.26
EV-0001031,CL-0001031,PH,Prahova,Campina,153679,10.0,4.2,5.5,0.24
EV-0001032,CL-0001032,PH,Prahova,Campina,153679,18.7,6.8,3.5,0.23
EV-0001033,CL-0001033,SB,Sibiu,Sibiu,357409,4.5,3.3,2.5,0.0
EV-0001034,CL-0001034,SB,Sibiu,Sibiu,357409,22.4,0.5,2.1,0.38
EV-0001035,CL-0001035,CT,Constanta,Medgidia,846011,27.4,6.6,7.9,0.0
EV-0001036,CL-0001036,MM,Maramures,Baia Mare,275830,12.1,4.5,4.2,0.0
EV-0001037,CL-0001037,MM,Maramures,Baia Mare,275830,-1.7,8.3,4.9,0.25
EV-0001038,CL-0001038,DB,Dambovita,Gaesti,619629,4.8,7.1,5.8,0.04
EV-0001039,CL-0001039,BR,Braila,Braila,872345,3.9,4.0,0.8,0.08
EV-0001040,CL-0001040,OT,Olt,Caracal,428133,18.9,1.5,3.1,0.0
EV-0001041,CL-0001041,CJ,Cluj,Cluj-Napoca,425011,11.0,5.1,3.6,0.0
EV-0001042,CL-0001042,BN,Bistrita-Nasaud,Nasaud,352335,33.2,9.4,1.5,0.08
EV-0001043,CL-0001043,CT,Constanta,Constanta,366445,-5.3,1.9,3.7,0.45
EV-0001044,CL-0001044,BZB,Bucuresti,Sector 2,724102,7.4,2.5,4.1,0.45
EV-0001045,CL-0001045,AB,Alba,Aiud,555948,24.8,8.5,7.6,0.0
EV-0001046,CL-0001046,AB,Alba,Aiud,555948,-4.1,11.8,2.6,0.0
EV-0001047,CL-0001047,AG,Arges,Pitesti,363698,17.5,11.5,5.2,0.88
EV-0001048,CL-0001048,GJ,Gorj,Targu Jiu,901263,16.2,9.4,2.4,0.0
EV-0001049,CL-0001049,BC,Bacau,Bacau,789419,15.4,18.0,2.3,1.97
EV-0001050,CL-0001050,BT,Botosani,Dorohoi,404860,12.0,3.1,4.0,0.0
EV-0001051,CL-0001051,TM,Timis,Sannicolau Mare,692930,-7.0,5.0,2.9,0.0
EV-0001052,CL-0001052,DJ,Dolj,Bailesti,930730,11.6,8.4,3.8,0.57
EV-0001053,CL-0001053,CL,Calarasi,Calarasi,161094,3.1,1.5,3.6,0.06
EV-0001054,CL-0001054,CL,Calarasi,Calarasi,161094,17.4,15.3,4.5,0.0
EV-0001055,CL-0001055,SV,Suceava,Suceava,813717,28.2,10.8,4.2,0.46
EV-0001056,CL-0001056,CJ,Cluj,Cluj-Napoca,456608,-0.3,14.3,7.4,0.86
EV-0001057,CL-0001057,SB,Sibiu,Medias,262702,0.6,1.5,4.5,0.0
EV-0001058,CL-0001058,BH,Bihor,Alesd,425330,-6.9,6.0,1.5,0.0
EV-0001059,CL-0001059,TM,Timis,Sannicolau Mare,421885,-0.2,5.5,3.3,0.0
EV-0001060,CL-0001060,TM,Timis,Sannicolau Mare,421885,15.5,15.0,1.7,0.0
EV-0001061,CL-0001061,TM,Timis,Sannicolau Mare,421885,10.0,1.7,5.7,0.07
EV-0001062,CL-0001062,BV,Brasov,Sacele,794852,4.5,5.4,3.6,0.0
EV-0001063,CL-0001063,CL,Calarasi,Oltenita,271285,16.4,2.0,10.4,0.89
EV-0001064,CL-0001064,VS,Vaslui,Vaslui,517461,17.8,15.0,5.7,0.0
EV-0001065,CL-0001065,VS,Vaslui,Husi,277066,11.1,5.5,0.5,0.0
EV-0001066,CL-0001066,VN,Vrancea,Focsani,934620,16.1,7.7,5.2,0.13
EV-0001067,CL-0001067,DB,Dambovita,Targoviste,747889,9.2,8.4,1.5,1.12
EV-0001068,CL-0001068,GL,Galati,Tecuci,485301,11.4,4.9,6.9,0.0
EV-0001069,CL-0001069,CS,Caras-Severin,Caransebes,669504,-6.0,5.2,3.2,1.07
EV-0001070,CL-0001070,TL,Tulcea,Babadag,170870,6.6,10.9,6.5,0.41
EV-0001071,CL-0001071,SV,Suceava,Radauti,542295,19.7,5.8,4.4,0.18
EV-0001072,CL-0001072,CJ,Cluj,Cluj-Napoca,837378,15.7,4.0,2.4,0.06
EV-0001073,CL-0001073,CJ,Cluj,Cluj-Napoca,837378,23.6,0.2,6.2,0.0
EV-0001074,CL-0001074,CJ,Cluj,Cluj-Napoca,837378,-1.3,9.0,3.9,0.08
EV-0001075,CL-0001075,MS,Mures,Sighisoara,588879,14.4,13.4,2.0,0.03
EV-0001076,CL-0001076,BC,Bacau,Onesti,776151,9.9,7.0,5.3,0.03
EV-0001077,CL-0001077,CT,Constanta,Constanta,726287,13.1,6.1,6.4,0.01
EV-0001078,CL-0001078,CV,Covasna,Targu Secuiesc,343661,22.7,7.6,5.0,0.27
EV-0001079,CL-0001079,MM,Maramures,Baia Mare,213139,-3.4,9.4,2.9,0.31
EV-0001080,CL-0001080,DB,Dambovita,Gaesti,851399,7.1,1.9,1.7,0.32
EV-0001081,CL-0001081,BZB,Bucuresti,Sector 1,932305,11.5,2.0,6.9,0.68
EV-0001082,CL-0001082,CJ,Cluj,Turda,757940,12.3,16.9,6.0,1.98
EV-0001083,CL-0001083,CT,Constanta,Medgidia,100187,14.1,8.0,4.5,0.0
EV-0001084,CL-0001084,CT,Constanta,Medgidia,100187,2.2,7.5,5.7,0.0
EV-0001085,CL-0001085,CL,Calarasi,Oltenita,409197,3.1,5.6,4.1,0.0
EV-0001086,CL-0001086,BV,Brasov,Sacele,569697,3.2,24.1,4.7,1.0
EV-0001087,CL-0001087,DJ,Dolj,Bailesti,645263,-2.4,2.9,5.8,0.02
EV-0001088,CL-0001088,DJ,Dolj,Bailesti,615560,22.3,0.9,1.8,0.0
EV-0001089,CL-0001089,BV,Brasov,Fagaras,739477,9.0,21.2,3.1,1.26
EV-0001090,CL-0001090,BZB,Bucuresti,Sector 5,837163,14.5,3.0,4.7,0.0
EV-0001091,CL-0001091,IL,Ialomita,Slobozia,854767,40.8,6.1,4.5,0.46
EV-0001092,CL-0001092,MM,Maramures,Sighetu Marmatiei,848552,9.5,5.1,4.1,0.04
EV-0001093,CL-0001093,IS,Iasi,Iasi,801372,5.1,4.1,3.3,0.0
EV-0001094,CL-0001094,MS,Mures,Sighisoara,586243,17.8,6.6,0.9,0.44
EV-0001095,CL-0001095,TM,Timis,Timisoara,535746,-5.0,2.3,1.8,0.0
EV-0001096,CL-0001096,TM,Timis,Timisoara,535746,11.6,8.3,0.4,0.1
EV-0001097,CL-0001097,TM,Timis,Timisoara,776935,21.7,3.9,1.8,0.08
EV-0001098,CL-0001098,BZB,Bucuresti,Sector 5,223367,14.8,7.1,2.7,0.01
EV-0001099,CL-0001099,VS,Vaslui,Vaslui,440673,41.9,19.2,7.3,0.75
EV-0001100,CL-0001100,DB,Dambovita,Targoviste,624068,14.2,5.1,2.2,0.0
EV-0001101,CL-0001101,DB,Dambovita,Targoviste,624068,18.6,6.9,4.0,0.14
EV-0001102,CL-0001102,DB,Dambovita,Targoviste,132746,27.7,6.8,0.4,0.46
EV-0001103,CL-0001103,BH,Bihor,Oradea,606734,26.3,5.6,3.8,0.0
EV-0001104,CL-0001104,BZB,Bucuresti,Sector 2,861709,19.6,2.5,0.4,0.31
EV-0001105,CL-0001105,BZB,Bucuresti,Sector 3,857199,13.5,16.3,5.5,0.0
EV-0001106,CL-0001106,CJ,Cluj,Cluj-Napoca,133000,4.2,1.5,4.4,0.0
EV-0001107,CL-0001107,CJ,Cluj,Dej,795776,-0.5,13.6,2.0,0.2
EV-0001108,CL-0001108,IS,Iasi,Iasi,109622,2.5,3.6,3.6,0.09
EV-0001109,CL-0001109,BZB,Bucuresti,Sector 2,477759,-5.6,4.4,2.1,0.0
EV-0001110,CL-0001110,CT,Constanta,Medgidia,947242,-2.7,3.6,7.9,0.0
EV-0001111,CL-0001111,CT,Constanta,Medgidia,947242,2.5,1.7,2.6,0.0
EV-0001112,CL-0001112,SV,Suceava,Radauti,203658,5.1,27.1,2.7,0.29
EV-0001113,CL-0001113,MM,Maramures,Sighetu Marmatiei,103951,3.7,2.9,3.6,0.0
EV-0001114,CL-0001114,HR,Harghita,Miercurea Ciuc,988069,25.3,3.5,5.4,1.25
EV-0001115,CL-0001115,HR,Harghita,Miercurea Ciuc,988069,1.8,5.7,2.6,0.23
EV-0001116,CL-0001116,MM,Maramures,Baia Mare,786101,14.8,10.1,4.0,0.21
EV-0001117,CL-0001117,IL,Ialomita,Slobozia,394738,2.5,18.4,2.1,0.0
EV-0001118,CL-0001118,VN,Vrancea,Focsani,826722,19.5,2.7,7.2,0.15
EV-0001119,CL-0001119,OT,Olt,Caracal,877251,22.9,2.6,4.9,1.71
EV-0001120,CL-0001120,BZ,Buzau,Buzau,345557,9.3,0.8,8.0,0.0
EV-0001121,CL-0001121,BH,Bihor,Oradea,395470,-3.2,4.2,3.1,0.11
EV-0001122,CL-0001122,BH,Bihor,Oradea,395470,10.7,15.1,4.8,0.0
EV-0001123,CL-0001123,CJ,Cluj,Dej,513001,11.5,6.3,1.6,0.03
EV-0001124,CL-0001124,BC,Bacau,Moinesti,897869,-1.5,5.0,7.7,0.0
EV-0001125,CL-0001125,TM,Timis,Timisoara,188845,-13.4,3.2,3.5,0.23
EV-0001126,CL-0001126,TM,Timis,Timisoara,188845,11.4,9.0,2.1,0.2
EV-0001127,CL-0001127,TM,Timis,Timisoara,188845,20.3,6.7,0.0,0.13
EV-0001128,CL-0001128,PH,Prahova,Sinaia,193204,3.0,15.8,6.2,1.2
EV-0001129,CL-0001129,SJ,Salaj,Zalau,407273,-17.8,6.2,4.7,1.07
EV-0001130,CL-0001130,SB,Sibiu,Sibiu,115640,24.9,1.2,3.5,0.28
EV-0001131,CL-0001131,CJ,Cluj,Dej,581733,4.5,5.9,6.6,0.0
EV-0001132,CL-0001132,DB,Dambovita,Gaesti,951837,-8.5,7.5,3.8,0.03
EV-0001133,CL-0001133,IF,Ilfov,Chitila,574659,10.0,19.5,3.2,0.0
EV-0001134,CL-0001134,TL,Tulcea,Tulcea,924169,11.8,1.7,2.6,0.0
EV-0001135,CL-0001135,TM,Timis,Sannicolau Mare,623265,2.8,9.2,2.5,0.0
EV-0001136,CL-0001136,CT,Constanta,Medgidia,174343,-3.0,11.3,7.7,0.73
EV-0001137,CL-0001137,CT,Constanta,Medgidia,174343,6.5,3.4,4.4,1.99
EV-0001138,CL-0001138,BH,Bihor,Oradea,501188,-2.3,7.9,6.3,0.15
EV-0001139,CL-0001139,SB,Sibiu,Sibiu,994981,20.3,8.0,4.2,0.0
EV-0001140,CL-0001140,IS,Iasi,Pascani,459554,24.5,2.8,6.5,1.37
EV-0001141,CL-0001141,AB,Alba,Sebes,109516,7.7,21.1,3.2,0.93
EV-0001142,CL-0001142,CT,Constanta,Medgidia,709648,9.7,8.7,10.1,1.45
EV-0001143,CL-0001143,CT,Constanta,Constanta,100813,13.1,3.8,5.1,0.2
EV-0001144,CL-0001144,MS,Mures,Sighisoara,570355,20.2,6.6,1.6,1.74
EV-0001145,CL-0001145,AB,Alba,Alba Iulia,823262,-3.8,4.2,7.0,0.0
EV-0001146,CL-0001146,TL,Tulcea,Tulcea,493773,1.1,5.9,3.0,0.0
EV-0001147,CL-0001147,BV,Brasov,Fagaras,213803,19.8,9.6,1.7,0.01
EV-0001148,CL-0001148,BZB,Bucuresti,Sector 4,257448,16.4,6.5,4.8,1.46
EV-0001149,CL-0001149,NT,Neamt,Piatra Neamt,504686,16.7,1.9,5.0,0.15
EV-0001150,CL-0001150,DJ,Dolj,Bailesti,328888,24.8,9.8,3.4,0.0
EV-0001151,CL-0001151,CJ,Cluj,Dej,124394,4.6,10.3,4.9,0.31
EV-0001152,CL-0001152,CJ,Cluj,Dej,124394,-3.1,8.0,2.8,0.0
EV-0001153,CL-0001153,PH,Prahova,Sinaia,714088,19.5,1.5,5.3,0.1
EV-0001154,CL-0001154,BZB,Bucuresti,Sector 3,168912,-0.8,2.5,5.3,0.0
EV-0001155,CL-0001155,BH,Bihor,Alesd,686919,-5.2,1.0,5.0,0.0
EV-0001156,CL-0001156,TR,Teleorman,Alexandria,760209,-0.9,1.9,3.6,0.19
EV-0001157,CL-0001157,TR,Teleorman,Alexandria,760209,23.9,11.6,4.8,0.0
EV-0001158,CL-0001158,HR,Harghita,Miercurea Ciuc,490373,31.1,5.1,4.0,0.0
EV-0001159,CL-0001159,VN,Vrancea,Adjud,637051,-7.9,20.9,2.1,0.11
EV-0001160,CL-0001160,HR,Harghita,Odorheiu Secuiesc,510428,-4.3,5.2,5.3,0.04
EV-0001161,CL-0001161,BZB,Bucuresti,Sector 3,366452,15.4,4.4,6.0,0.22
EV-0001162,CL-0001162,BZB,Bucuresti,Sector 1,330986,15.2,27.7,4.9,0.37
EV-0001163,CL-0001163,BC,Bacau,Bacau,807347,15.7,5.7,3.4,0.0
EV-0001164,CL-0001164,SV,Suceava,Suceava,591878,6.5,9.8,2.5,0.0
EV-0001165,CL-0001165,BR,Braila,Braila,846534,29.5,11.3,6.0,0.0
EV-0001166,CL-0001166,PH,Prahova,Campina,364716,5.3,9.0,4.6,0.02
EV-0001167,CL-0001167,AG,Arges,Campulung,907884,9.9,6.7,3.8,0.13
EV-0001168,CL-0001168,GL,Galati,Galati,982672,6.1,10.1,4.6,0.0
EV-0001169,CL-0001169,MH,Mehedinti,Drobeta-Turnu Severin,313780,-2.6,15.7,3.2,0.13
EV-0001170,CL-0001170,MH,Mehedinti,Drobeta-Turnu Severin,313780,0.2,8.6,1.6,0.0
EV-0001171,CL-0001171,BC,Bacau,Bacau,789419,4.0,7.4,4.1,0.0
EV-0001172,CL-0001172,BZB,Bucuresti,Sector 4,464928,22.7,2.2,3.7,0.03
EV-0001173,CL-0001173,IF,Ilfov,Chitila,369725,18.9,15.0,5.0,0.12
EV-0001174,CL-0001174,BR,Braila,Braila,735748,3.3,3.3,3.4,0.0
EV-0001175,CL-0001175,SV,Suceava,Radauti,697041,11.1,13.0,3.8,0.12
EV-0001176,CL-0001176,SV,Suceava,Radauti,697041,7.9,7.8,2.7,0.0
EV-0001177,CL-0001177,GR,Giurgiu,Giurgiu,669544,-7.0,11.5,2.8,0.0
EV-0001178,CL-0001178,DJ,Dolj,Craiova,679990,9.7,2.8,3.6,0.0
EV-0001179,CL-0001179,BZB,Bucuresti,Sector 1,638238,17.7,11.5,8.0,0.0
EV-0001180,CL-0001180,BZB,Bucuresti,Sector 3,291281,5.2,6.3,2.1,0.09
EV-0001181,CL-0001181,BZB,Bucuresti,Sector 3,291281,24.7,4.2,2.7,0.35
EV-0001182,CL-0001182,BZB,Bucuresti,Sector 2,742745,8.3,3.3,4.0,1.17
EV-0001183,CL-0001183,CT,Constanta,Mangalia,558026,19.2,11.3,8.9,1.69
EV-0001184,CL-0001184,CT,Constanta,Mangalia,558026,23.0,4.3,3.8,0.0
EV-0001185,CL-0001185,MS,Mures,Sighisoara,406623,-3.4,1.3,4.7,0.05
EV-0001186,CL-0001186,AR,Arad,Ineu,941622,9.6,1.3,0.0,0.0
EV-0001187,CL-0001187,BZB,Bucuresti,Sector 6,741486,13.5,9.7,6.1,0.0
EV-0001188,CL-0001188,BZB,Bucuresti,Sector 6,715643,2.8,4.1,4.5,0.46
EV-0001189,CL-0001189,TM,Timis,Timisoara,270867,25.2,3.7,7.5,0.0
EV-0001190,CL-0001190,CL,Calarasi,Oltenita,830429,26.6,9.2,2.0,1.27
EV-0001191,CL-0001191,PH,Prahova,Ploiesti,245738,8.2,2.1,3.3,0.0
EV-0001192,CL-0001192,SB,Sibiu,Sibiu,934164,8.4,5.6,3.5,0.0
EV-0001193,CL-0001193,TM,Timis,Sannicolau Mare,505719,-13.7,20.3,1.2,0.0
EV-0001194,CL-0001194,TM,Timis,Sannicolau Mare,505719,-2.6,14.6,6.7,0.14
EV-0001195,CL-0001195,DJ,Dolj,Craiova,158569,3.0,4.9,0.0,0.08
EV-0001196,CL-0001196,DJ,Dolj,Craiova,158569,0.7,10.8,1.7,0.0
EV-0001197,CL-0001197,IF,Ilfov,Otopeni,401253,3.5,5.7,4.6,0.22
EV-0001198,CL-0001198,IF,Ilfov,Otopeni,401253,5.1,2.9,5.3,0.21
EV-0001199,CL-0001199,IS,Iasi,Pascani,911502,4.4,9.4,0.2,0.21
EV-0001200,CL-0001200,PH,Prahova,Sinaia,434260,11.9,4.7,0.8,0.0
EV-0001201,CL-0001201,BH,Bihor,Oradea,612742,15.7,4.0,2.0,0.01
EV-0001202,CL-0001202,CT,Constanta,Constanta,315025,17.4,13.0,6.0,0.17
EV-0001203,CL-0001203,VS,Vaslui,Husi,403104,-5.9,16.0,4.2,0.19
EV-0001204,CL-0001204,GJ,Gorj,Targu Jiu,204689,-13.2,14.0,2.9,0.0
EV-0001205,CL-0001205,BZB,Bucuresti,Sector 5,243341,8.4,6.3,2.5,0.0
EV-0001206,CL-0001206,CJ,Cluj,Dej,608921,6.5,4.1,3.4,0.01
EV-0001207,CL-0001207,BZB,Bucuresti,Sector 4,480286,32.0,11.1,5.7,0.12
EV-0001208,CL-0001208,CT,Constanta,Medgidia,795569,8.0,0.7,5.3,0.0
EV-0001209,CL-0001209,BZB,Bucuresti,Sector 1,944825,11.0,2.7,0.0,0.21
EV-0001210,CL-0001210,NT,Neamt,Roman,377206,14.2,6.0,3.8,0.04
EV-0001211,CL-0001211,IS,Iasi,Iasi,879596,22.0,6.8,6.0,0.0
EV-0001212,CL-0001212,IS,Iasi,Iasi,879596,-0.9,10.4,5.8,0.28
EV-0001213,CL-0001213,CL,Calarasi,Calarasi,849057,19.1,9.0,1.9,0.08
EV-0001214,CL-0001214,CL,Calarasi,Calarasi,849057,3.8,3.1,1.1,0.18
EV-0001215,CL-0001215,CS,Caras-Severin,Resita,621628,1.3,3.5,3.4,0.59
EV-0001216,CL-0001216,BZ,Buzau,Buzau,550776,21.0,7.0,2.0,0.0
EV-0001217,CL-0001217,AR,Arad,Lipova,692175,4.9,13.4,2.7,0.11
EV-0001218,CL-0001218,MS,Mures,Sighisoara,176959,35.4,8.1,7.5,2.29
EV-0001219,CL-0001219,MH,Mehedinti,Drobeta-Turnu Severin,583417,-16.5,5.8,2.5,0.16
EV-0001220,CL-0001220,BV,Brasov,Fagaras,436257,-5.1,16.2,5.1,0.0
EV-0001221,CL-0001221,TL,Tulcea,Tulcea,882630,-4.9,6.5,7.8,0.13
EV-0001222,CL-0001222,MS,Mures,Sighisoara,447198,13.9,3.8,1.9,0.11
EV-0001223,CL-0001223,MS,Mures,Sighisoara,447198,21.4,8.5,3.7,0.16
EV-0001224,CL-0001224,BZ,Buzau,Buzau,787809,6.5,2.5,0.8,0.0
EV-0001225,CL-0001225,DB,Dambovita,Targoviste,478460,0.8,2.3,7.2,0.06
EV-0001226,CL-0001226,BZB,Bucuresti,Sector 4,237289,12.9,11.6,3.1,0.02
